      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
      0.00000       0
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       2.0000000
    0.0500000       0.0000000
    0.0500000       2.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       2.0000000
    0.0500000       2.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       2.0000000
    0.0500000       2.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       2.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       2.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       0.0000000
    0.0500000       0.0000000
    0.0500000       1.0000000
    0.0500000       2.0000000
    0.0500000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       2.0000000
     0.100000       2.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       3.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       3.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       3.0000000
     0.100000       0.0000000
     0.100000       3.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       3.0000000
     0.100000       4.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       2.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       3.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       0.0000000
     0.100000       2.0000000
     0.100000       3.0000000
     0.100000       2.0000000
     0.100000       0.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.100000       1.0000000
     0.150000       1.0000000
     0.150000       2.0000000
     0.150000       0.0000000
     0.150000       3.0000000
     0.150000       2.0000000
     0.150000       1.0000000
     0.150000       0.0000000
     0.150000       0.0000000
     0.150000       1.0000000
     0.150000       1.0000000
     0.150000       1.0000000
     0.150000       0.0000000
     0.150000       1.0000000
     0.150000       4.0000000
     0.150000       2.0000000
     0.150000       5.0000000
     0.150000       2.0000000
     0.150000       0.0000000
     0.150000       2.0000000
     0.150000       2.0000000
     0.150000       3.0000000
     0.150000       2.0000000
     0.150000       0.0000000
     0.150000       0.0000000
     0.150000       1.0000000
     0.150000       1.0000000
     0.150000       1.0000000
     0.150000       2.0000000
